pr_id,type_estate,district,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
39666817,Nhà biệt thự liền kề,Hà Đông,13/05/2024,75 m²,"14,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,4 tầng,,5 m
39759220,Nhà riêng,Đống Đa,06/05/2024,30 m²,"5,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,3 tầng,3 m,"3,6 m"
39840486,Nhà riêng,Nam Từ Liêm,13/05/2024,53 m²,9 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,12 phòng,12 phòng,7 tầng,,
39840487,Nhà riêng,Hoàng Mai,13/05/2024,42 m²,"4,78 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,2 phòng,2 phòng,3 tầng,,
39581433,Nhà mặt phố,Thanh Xuân,13/05/2024,90 m²,"53,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,6 tầng,30 m,6 m
39840482,Nhà biệt thự liền kề,Hà Đông,13/05/2024,50 m²,"9,4 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,7 phòng,5 tầng,,4 m
39757309,Nhà riêng,Cầu Giấy,07/05/2024,67 m²,9 tỷ,Sổ đỏ/ Sổ hồng,,8 phòng,6 phòng,5 tầng,5 m,4 m
32603678,Nhà biệt thự liền kề,Hà Đông,13/05/2024,170 m²,27 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,5 phòng,3 tầng,27 m,9 m
39268228,Nhà riêng,Hoài Đức,08/05/2024,56 m²,"1,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,3 tầng,,
39840477,Nhà riêng,Hoàng Mai,13/05/2024,34 m²,"4,55 tỷ",Sổ đỏ,Nội thất đẹp long lanh tặng lại toàn bộ.,3 phòng,3 phòng,3 tầng,,
39240799,Nhà mặt phố,Hoàng Mai,13/05/2024,140 m²,21 tỷ,Có sổ.,,6 phòng,7 phòng,5 tầng,14 m,6 m
38319102,Nhà riêng,Hoàng Mai,13/05/2024,150 m²,25 tỷ,Có sổ.,,8 phòng,6 phòng,5 tầng,14 m,6 m
39840811,Nhà biệt thự liền kề,Long Biên,13/05/2024,"88,6 m²","33,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,,,,,
39840803,Shophouse/Nhà phố thương mại,Hoàng Mai,13/05/2024,72 m²,9 tỷ,Sổ đỏ/ Sổ hồng.,Không nội thất.,,,,,
39087281,Shophouse/Nhà phố thương mại,Nam Từ Liêm,13/05/2024,294 m²,24 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,2 tầng,,
39073285,Nhà mặt phố,Đống Đa,13/05/2024,117 m²,651 triệu/m²,Sổ đỏ/ Sổ hồng,Đầy đủ,,,7 tầng,,"5,05 m"
39522239,Nhà riêng,Tây Hồ,13/05/2024,300 m²,97 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,36 phòng,22 phòng,7 tầng,5 m,21 m
39440818,Nhà biệt thự liền kề,Tây Hồ,13/05/2024,"318,5 m²",121 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,6 phòng,5 phòng,5 tầng,20 m,12 m
39840788,Nhà riêng,Thanh Xuân,13/05/2024,50 m²,9 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,,4 tầng,,
39840456,Nhà riêng,Bắc Từ Liêm,13/05/2024,45 m²,"8,5 tỷ",,,,,5 tầng,,4 m
39407930,Nhà biệt thự liền kề,Hà Đông,13/05/2024,170 m²,"22,5 tỷ",,,4 phòng,4 phòng,4 tầng,,
39542196,Nhà mặt phố,Hai Bà Trưng,12/05/2024,135 m²,43 tỷ,,,,,3 tầng,,"6,5 m"
38979800,Nhà mặt phố,Ba Đình,12/05/2024,125 m²,40 tỷ,Sổ đỏ,,,,4 tầng,,
39653210,Nhà mặt phố,Đống Đa,12/05/2024,130 m²,30 tỷ,,,,,2 tầng,,5 m
38916983,Nhà mặt phố,Long Biên,12/05/2024,150 m²,"46,5 tỷ",,,,,9 tầng,,
39840335,Nhà riêng,Cầu Giấy,13/05/2024,"38,2 m²","10,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,,,
39664186,Nhà biệt thự liền kề,Hà Đông,13/05/2024,60 m²,"8,5 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,3 phòng,3 tầng,9 m,5 m
39658626,Nhà mặt phố,Hà Đông,13/05/2024,55 m²,12 tỷ,Sổ đỏ/ Sổ hồng,,3 phòng,3 phòng,3 tầng,5 m,4 m
39658931,Nhà mặt phố,Hà Đông,13/05/2024,50 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,6 tầng,,"6,1 m"
39276681,Nhà riêng,Nam Từ Liêm,13/05/2024,73 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,19 phòng,20 phòng,7 tầng,3 m,
39840577,Nhà riêng,Đống Đa,13/05/2024,50 m²,"12,5 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,5 phòng,6 tầng,6 m,"4,2 m"
39840566,Nhà mặt phố,Hà Đông,13/05/2024,53 m²,"11,6 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,5 tầng,,
39836054,Nhà riêng,Cầu Giấy,13/05/2024,46 m²,12 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,5 tầng,4 m,"3,5 m"
39840561,Nhà riêng,Hai Bà Trưng,13/05/2024,160 m²,22 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,3 tầng,,
39296301,Nhà riêng,Hoàng Mai,13/05/2024,47 m²,"3,95 tỷ",Sổ đỏ/ Sổ hồng,,2 phòng,1 phòng,1 tầng,,
39840207,Nhà riêng,Hà Đông,13/05/2024,50 m²,"9,3 tỷ",Sổ đỏ,Full nội thất.,6 phòng,3 phòng,5 tầng,8 m,4 m
39658469,Nhà riêng,Hoàng Mai,13/05/2024,48 m²,14 tỷ,,,,,7 tầng,,6 m
39698302,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,75 m²,18 tỷ,Sổ đỏ/ Sổ hồng,,5 phòng,4 phòng,5 tầng,,"5,1 m"
39438353,Nhà riêng,Hoàng Mai,13/05/2024,58 m²,"9,8 tỷ",Sổ đỏ,,3 phòng,4 phòng,4 tầng,,
39440255,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,54 m²,13 tỷ,Sổ đỏ/ Sổ hồng.,,4 phòng,4 phòng,5 tầng,,
39656732,Nhà riêng,Hoàng Mai,13/05/2024,65 m²,"13,9 tỷ",Full sổ đỏ.,,,,7 tầng,,"5,5 m"
39638748,Nhà mặt phố,Hoàng Mai,13/05/2024,71 m²,38 tỷ,Sổ đỏ/ Sổ hồng.,,,,8 tầng,,"4,8 m"
38829076,Nhà riêng,Quốc Oai,18/04/2024,55 m²,"1,9 tỷ",Sổ đỏ/ Sổ hồng,Nội thất cơ bản cao acấp.,3 phòng,3 phòng,3 tầng,"3,5 m","4,5 m"
39058335,Nhà riêng,Chương Mỹ,18/04/2024,35 m²,"1,65 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,3 m,4 m
39627399,Nhà riêng,Hoài Đức,18/04/2024,42 m²,"1,69 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,"3,5 m",4 m
39840377,Nhà riêng,Bắc Từ Liêm,13/05/2024,35 m²,"7,3 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,,,4 tầng,,
39777656,Nhà riêng,Nam Từ Liêm,07/05/2024,62 m²,"9,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,4 m,
37928246,Nhà mặt phố,Thanh Xuân,13/05/2024,110 m²,46 tỷ,Sổ đỏ/ Sổ hồng,,,,10 tầng,,"5,3 m"
39840362,Nhà biệt thự liền kề,Hoài Đức,13/05/2024,120 m²,19 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,6 phòng,4 tầng,15 m,6 m
39514558,Nhà riêng,Hai Bà Trưng,08/05/2024,26 m²,"2,75 tỷ",Sổ đỏ,,2 phòng,2 phòng,2 tầng,,
39840615,Nhà riêng,Bắc Từ Liêm,13/05/2024,40 m²,"3,7 tỷ",Sổ đỏ/ Sổ hồng.,,4 phòng,3 phòng,4 tầng,,
39169895,Nhà riêng,Hai Bà Trưng,13/05/2024,25 m²,"2,8 tỷ",,,3 phòng,4 phòng,4 tầng,,
39775573,Nhà mặt phố,Đống Đa,07/05/2024,40 m²,32 tỷ,,,5 phòng,5 phòng,6 tầng,20 m,4 m
34312716,Nhà mặt phố,Hà Đông,13/05/2024,114 m²,"16,5 tỷ",Sổ đỏ,Đầy đủ.,1 phòng,1 phòng,1 tầng,18 m,"5,5 m"
39498010,Nhà riêng,Hai Bà Trưng,04/05/2024,30 m²,"5,7 tỷ",Sổ đỏ,,3 phòng,4 phòng,5 tầng,,
31754355,Nhà riêng,Hà Đông,13/05/2024,65 m²,14 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,7 phòng,7 phòng,7 tầng,20 m,"4,8 m"
39840347,Nhà riêng,Cầu Giấy,13/05/2024,48 m²,"15,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,4 phòng,5 tầng,,"4,2 m"
39840340,Nhà riêng,Tây Hồ,13/05/2024,30 m²,"4,4 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,
39840341,Nhà riêng,Hà Đông,13/05/2024,32 m²,3 tỷ,Sổ đỏ,,,,4 tầng,,"3,7 m"
39726255,Nhà mặt phố,Cầu Giấy,12/05/2024,90 m²,"51,5 tỷ",Sổ đỏ,,,,8 tầng,,
39404077,Nhà riêng,Long Biên,13/05/2024,92 m²,"15,5 tỷ",Sổ đỏ.,,,,7 tầng,,
39604787,Nhà riêng,Cầu Giấy,12/05/2024,58 m²,"11,3 tỷ",Sổ đỏ,Đầy đủ,,,6 tầng,,
39624426,Nhà mặt phố,Thanh Xuân,12/05/2024,54 m²,32 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,5 tầng,,
39594374,Nhà riêng,Cầu Giấy,12/05/2024,101 m²,32 tỷ,Sổ đỏ/ Sổ hồng,Đủ đồ.,,,8 tầng,,
39840719,Nhà riêng,Cầu Giấy,13/05/2024,48 m²,"19,35 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,
36679164,Nhà biệt thự liền kề,Hoàng Mai,07/05/2024,205 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,,,,4 tầng,,
39608876,Nhà riêng,Thanh Trì,13/05/2024,34 m²,"3,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,5 tầng,,
39321236,Nhà mặt phố,Cầu Giấy,11/05/2024,180 m²,120 tỷ,Sổ đỏ/ Sổ hồng,,,,7 tầng,,"8,2 m"
39801186,Nhà biệt thự liền kề,Hà Đông,09/05/2024,102 m²,15 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,6 phòng,5 tầng,,5 m
35743599,Nhà biệt thự liền kề,Thanh Xuân,13/05/2024,"165,2 m²","26,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,7 phòng,4 tầng,,10 m
36484195,Nhà riêng,Hoàng Mai,13/05/2024,"48,5 m²","10,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,5 phòng,5 tầng,3 m,4 m
39493654,Nhà riêng,Hai Bà Trưng,13/05/2024,46 m²,"4,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,,"4,5 m"
39840390,Nhà riêng,Thanh Xuân,13/05/2024,45 m²,"7,25 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,5 phòng,4 tầng,6 m,"3,1 m"
39839960,Nhà mặt phố,Long Biên,13/05/2024,40 m²,15 tỷ,Sổ đỏ/ Sổ hồng,,,,,9 m,"4,7 m"
39840680,Nhà riêng,Ba Đình,13/05/2024,32 m²,"3,4 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,3 tầng,3 m,4 m
39267741,Nhà riêng,Thanh Trì,13/05/2024,34 m²,"2,58 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,3 phòng,4 tầng,,
39070659,Nhà mặt phố,Tây Hồ,08/05/2024,105 m²,37 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,8 phòng,7 phòng,7 tầng,15 m,"5,2 m"
38428554,Nhà riêng,Cầu Giấy,14/05/2024,65 m²,13 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,,,5 tầng,,
39647756,Nhà mặt phố,Hoàng Mai,06/05/2024,100 m²,40 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,4 phòng,4 tầng,50 m,"5,5 m"
39670686,Nhà biệt thự liền kề,Hà Đông,14/05/2024,281 m²,103 tỷ,Sổ đỏ/ Sổ hồng,,,,,21 m,14 m
39843538,Nhà riêng,Hà Đông,14/05/2024,30 m²,"5,1 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,3 m,"3,5 m"
39123586,Nhà mặt phố,Ba Đình,14/05/2024,230 m²,89 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,,,2 tầng,,8 m
38824601,Nhà biệt thự liền kề,Hà Đông,13/05/2024,55 m²,9 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,5 tầng,12 m,"4,5 m"
39443955,Nhà riêng,Hà Đông,14/05/2024,150 m²,"15,2 tỷ",,,5 phòng,5 phòng,4 tầng,8 m,"4,7 m"
38714608,Nhà riêng,Long Biên,14/05/2024,66 m²,17 tỷ,Sổ đỏ/ Sổ hồng,,,,6 tầng,,6 m
39843760,Nhà riêng,Thanh Xuân,14/05/2024,62 m²,"13,5 tỷ",Sổ đỏ,Đầy đủ,4 phòng,3 phòng,4 tầng,6 m,4 m
39843075,Nhà riêng,Thanh Xuân,14/05/2024,50 m²,"6,55 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,"4,2 m"
39841447,Nhà riêng,Đống Đa,14/05/2024,33 m²,"6,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,,,4 tầng,,
39834098,Nhà riêng,Bắc Từ Liêm,13/05/2024,36 m²,"5,45 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,3 phòng,5 tầng,3 m,6 m
39703813,Nhà riêng,Cầu Giấy,14/05/2024,62 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,,,,5 tầng,,
39843289,Nhà riêng,Bắc Từ Liêm,14/05/2024,62 m²,"19,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,5 phòng,6 tầng,,"6,8 m"
37949383,Nhà mặt phố,Cầu Giấy,14/05/2024,60 m²,"25,95 tỷ",Sổ đỏ/ Sổ hồng,,,,,,"5,1 m"
38441194,Nhà riêng,Đống Đa,14/05/2024,72 m²,29 tỷ,Sổ đỏ chính chủ,,,8 phòng,8 tầng,8 m,"5,5 m"
37968376,Nhà riêng,Đống Đa,14/05/2024,32 m²,"4,9 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,4 phòng,5 tầng,3 m,4 m
39523276,Nhà mặt phố,Hoàn Kiếm,09/05/2024,190 m²,170 tỷ,Sổ đỏ/ Sổ hồng,,,,10 tầng,,7 m
39251593,Nhà mặt phố,Đống Đa,13/05/2024,336 m²,120 tỷ,Sổ đỏ/ Sổ hồng,,,,4 tầng,,
39646824,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,72 m²,"16,5 tỷ",,,,,,,6 m
39501103,Nhà mặt phố,Tây Hồ,10/05/2024,245 m²,88 tỷ,Sổ đỏ/ Sổ hồng,,,,9 tầng,,8 m
39443004,Nhà riêng,Thanh Xuân,13/05/2024,36 m²,"7,3 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,5 tầng,,
39737838,Nhà riêng,Hoàng Mai,13/05/2024,54 m²,13 tỷ,,,4 phòng,4 phòng,5 tầng,,"4,2 m"
39589415,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,95 m²,17 tỷ,Sổ đỏ/ Sổ hồng.,,6 phòng,5 phòng,5 tầng,,5 m
39742598,Nhà riêng,Hai Bà Trưng,13/05/2024,87 m²,19 tỷ,,,4 phòng,,,,
39840542,Nhà riêng,Bắc Từ Liêm,13/05/2024,33 m²,"3,6 tỷ",,,3 phòng,5 phòng,5 tầng,,
38303976,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,250 m²,55 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản.,7 phòng,4 phòng,3 tầng,25 m,"12,5 m"
39742384,Nhà riêng,Hoàng Mai,13/05/2024,"48,2 m²","8,5 tỷ",Sổ đỏ,,4 phòng,,5 tầng,,"3,5 m"
39840532,Nhà mặt phố,Tây Hồ,13/05/2024,145 m²,50 tỷ,Sổ đỏ/ Sổ hồng,,,,,,
35994421,Nhà biệt thự liền kề,Hà Đông,13/05/2024,168 m²,48 tỷ,Sổ đỏ/ Sổ hồng.,"Nội thất đủ dùng, cho thuê được ngay.",9 phòng,5 phòng,6 tầng,21 m,26 m
39732965,Nhà mặt phố,Hoàn Kiếm,13/05/2024,160 m²,"51,68 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,20 m,
39840292,Nhà riêng,Đống Đa,13/05/2024,50 m²,"12,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,,"4,5 m"
38779097,Nhà mặt phố,Long Biên,13/05/2024,35 m²,"6,7 tỷ",Sổ đỏ,Cơ bản,2 phòng,2 phòng,,25 m,"3,8 m"
39840435,Nhà mặt phố,Hà Đông,13/05/2024,93 m²,17 tỷ,Sổ đỏ/ Sổ hồng,,4 phòng,4 phòng,5 tầng,18 m,5 m
39686353,Nhà riêng,Quốc Oai,08/05/2024,65 m²,"2,55 tỷ",Sổ đỏ/ Sổ hồng.,Cơ bản.,3 phòng,3 phòng,3 tầng,3 m,"3,9 m"
39803477,Nhà mặt phố,Hà Đông,09/05/2024,35 m²,"9,2 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,5 tầng,20 m,4 m
38417136,Nhà riêng,Đống Đa,06/05/2024,48 m²,"12,78 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,3 phòng,5 tầng,"4,5 m",4 m
39840192,Nhà riêng,Hoàng Mai,13/05/2024,59 m²,"7,35 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,3 phòng,4 tầng,,
38814959,Nhà riêng,Đống Đa,11/05/2024,130 m²,17 tỷ,Sổ đỏ vuông đẹp nở hậu chút.,,,,3 tầng,,8 m
39835995,Nhà mặt phố,Cầu Giấy,13/05/2024,50 m²,"11,55 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,3 phòng,2 phòng,4 tầng,4 m,4 m
39835951,Nhà riêng,Cầu Giấy,13/05/2024,37 m²,"11,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,7 tầng,3 m,"3,9 m"
39835907,Nhà riêng,Cầu Giấy,13/05/2024,42 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,6 tầng,4 m,"4,2 m"
39691183,Nhà mặt phố,Cầu Giấy,13/05/2024,80 m²,"36,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,2 phòng,,8 tầng,,
39613220,Nhà mặt phố,Tây Hồ,13/05/2024,22 m²,"7,3 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,,5 tầng,,
39615866,Nhà riêng,Tây Hồ,13/05/2024,46 m²,"10,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,,5 tầng,,
39840248,Nhà riêng,Cầu Giấy,13/05/2024,65 m²,"11,3 tỷ",,,,,7 tầng,,7 m
39840491,Nhà riêng,Thanh Xuân,13/05/2024,58 m²,"11,5 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,5 tầng,9 m,4 m
38939150,Nhà mặt phố,Tây Hồ,08/05/2024,70 m²,19 tỷ,,,,,3 tầng,,"6,5 m"
39840257,Nhà riêng,Hai Bà Trưng,13/05/2024,52 m²,"4,73 tỷ",,,3 phòng,3 phòng,3 tầng,,
39840474,Nhà mặt phố,Cầu Giấy,13/05/2024,57 m²,"19,5 tỷ",Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,5 tầng,,4 m
39810443,Nhà riêng,Đống Đa,10/05/2024,41 m²,"6,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,4 tầng,3 m,"5,5 m"
39608095,Nhà biệt thự liền kề,Long Biên,13/05/2024,229 m²,181 triệu/m²,Sổ đỏ/ Sổ hồng,Đầy đủ,,,4 tầng,,
39367965,Nhà riêng,Tây Hồ,21/04/2024,42 m²,6 tỷ,Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,3 phòng,4 tầng,3 m,"4,2 m"
39594680,Nhà riêng,Thanh Xuân,07/05/2024,75 m²,19 tỷ,Sổ đỏ chính chủ.,,6 phòng,4 phòng,5 tầng,,
39760091,Nhà riêng,Cầu Giấy,06/05/2024,94 m²,"13,68 tỷ",Sổ đỏ/ Sổ hồng,,7 phòng,6 phòng,,,
39793681,Nhà riêng,Cầu Giấy,08/05/2024,94 m²,"13,68 tỷ",Sổ đỏ/ Sổ hồng,,7 phòng,,6 tầng,,
39769891,Nhà riêng,Cầu Giấy,06/05/2024,74 m²,"18,6 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,5 phòng,5 tầng,,"4,8 m"
39827429,Nhà riêng,Hoàng Mai,12/05/2024,43 m²,"5,68 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ.,4 phòng,5 phòng,4 tầng,2 m,
39809425,Nhà riêng,Hoàng Mai,10/05/2024,32 m²,"4,45 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,"5,1 m"
39815546,Nhà biệt thự liền kề,Hà Đông,10/05/2024,165 m²,30 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,4 phòng,4 phòng,4 tầng,"11,5 m",9 m
39763781,Nhà riêng,Hoàng Mai,06/05/2024,30 m²,"4,4 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản.,3 phòng,3 phòng,5 tầng,,
39828326,Nhà riêng,Hai Bà Trưng,12/05/2024,38 m²,"4,2 tỷ",Sổ đỏ/ Sổ hồng,,4 phòng,5 phòng,5 tầng,,"3,5 m"
39764439,Nhà riêng,Hai Bà Trưng,06/05/2024,35 m²,"5,7 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,
39824395,Nhà riêng,Hai Bà Trưng,11/05/2024,38 m²,"7,2 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,4 phòng,5 tầng,,
39736403,Nhà riêng,Nam Từ Liêm,13/05/2024,50 m²,8 tỷ,"- Sổ đỏ chính chủ, giao dịch nhanh chóng.",Đầy đủ,,,5 tầng,,
39815686,Nhà riêng,Hai Bà Trưng,10/05/2024,31 m²,"6,4 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,4 phòng,5 tầng,,"3,5 m"
39763036,Nhà riêng,Hoàng Mai,06/05/2024,30 m²,"3,9 tỷ",Sổ đỏ.,,3 phòng,4 phòng,5 tầng,,
39840512,Nhà mặt phố,Hai Bà Trưng,13/05/2024,126 m²,55 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,5 phòng,5 tầng,,9 m
39840510,Nhà mặt phố,Nam Từ Liêm,13/05/2024,75 m²,25 tỷ,Sổ đỏ/ Sổ hồng,Đầy đủ,6 phòng,6 phòng,8 tầng,9 m,4 m
39348353,Nhà mặt phố,Hai Bà Trưng,13/05/2024,47 m²,"18,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,3 phòng,5 phòng,7 tầng,30 m,
39816427,Nhà riêng,Cầu Giấy,10/05/2024,100 m²,"17,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,3 phòng,4 tầng,,"5,5 m"
39338808,Nhà riêng,Ba Đình,13/05/2024,69 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,9 m,"5,7 m"
39826920,Nhà riêng,Long Biên,12/05/2024,"52,5 m²","6,2 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,4 phòng,5 tầng,"3,3 m",
39840492,Nhà mặt phố,Hai Bà Trưng,13/05/2024,32 m²,"18,9 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,2 phòng,2 phòng,3 tầng,,"6,3 m"
39298155,Nhà riêng,Hai Bà Trưng,13/05/2024,120 m²,"19,8 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,5 phòng,4 phòng,5 tầng,7 m,5 m
39837817,Nhà mặt phố,Đống Đa,13/05/2024,70 m²,"24,8 tỷ",,,6 phòng,,5 tầng,,"4,5 m"
39249472,Nhà riêng,Ba Đình,13/05/2024,69 m²,"17,5 tỷ",Sổ đỏ/ Sổ hồng,Đầy đủ,4 phòng,4 phòng,4 tầng,8 m,"5,7 m"
39840505,Nhà biệt thự liền kề,Hoàng Mai,13/05/2024,63 m²,219 triệu/m²,Sổ đỏ/ Sổ hồng.,,6 phòng,6 phòng,4 tầng,12 m,5 m
39840409,Nhà mặt phố,Hà Đông,13/05/2024,47 m²,"5,15 tỷ",Sổ đỏ,Đầy đủ,3 phòng,3 phòng,3 tầng,6 m,"4,2 m"
39599915,Nhà riêng,Tây Hồ,13/05/2024,81 m²,"13,95 tỷ",,,3 phòng,,4 tầng,,
39562275,Nhà riêng,Cầu Giấy,13/05/2024,60 m²,"19,8 tỷ",Sổ đỏ/ Sổ hồng,Cơ bản,4 phòng,,5 tầng,,
39104992,Nhà mặt phố,Hoàng Mai,06/05/2024,180 m²,59 tỷ,,,,,3 tầng,,10 m
39722758,Nhà riêng,Cầu Giấy,13/05/2024,90 m²,"10,3 tỷ",Sổ đỏ/ Sổ hồng,,3 phòng,,5 tầng,5 m,
39410094,Shophouse/Nhà phố thương mại,Hà Đông,06/05/2024,130 m²,33 tỷ,Sổ đỏ/ Sổ hồng,Không nội thất,10 phòng,10 phòng,7 tầng,60 m,6 m
39840166,Nhà riêng,Nam Từ Liêm,13/05/2024,46 m²,"6,35 tỷ",,,,,5 tầng,,
39667936,Shophouse/Nhà phố thương mại,Thường Tín,11/05/2024,76 m²,10 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,5 tầng,33 m,5 m
39636045,Nhà biệt thự liền kề,Hà Đông,11/05/2024,198 m²,"41,9 tỷ",Sổ đỏ/ Sổ hồng,Không nội thất,5 phòng,5 phòng,4 tầng,25 m,9 m
39766687,Nhà biệt thự liền kề,Tây Hồ,06/05/2024,220 m²,90 tỷ,Sổ đỏ/ Sổ hồng,,6 phòng,6 phòng,3 tầng,25 m,10 m
39793456,Nhà biệt thự liền kề,Nam Từ Liêm,08/05/2024,110 m²,"14,85 tỷ",,Không nội thất,,,4 tầng,15 m,6 m
