Unnamed: 0,type_estate,district,price_per_sqm,posted_date,area,price,legal_document,interior,num_bedrooms,num_bathrooms,num_floors,entrance,frontage
8689,5,17,"~12,69 triệu/m²",13/05/2024,670.0,"8,5 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
8690,3,10,"~191,49 triệu/m²",12/05/2024,94.0,18 tỷ,178,404,6,4,5,12.181061122472167,6.78865638058502
8691,3,7,~200 triệu/m²,12/05/2024,60.0,12 tỷ,252,186,6,6,6,12.181061122472167,5.6
8692,5,1,~170 triệu/m²,12/05/2024,30.0,"5,1 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
8693,5,27,"~191,11 triệu/m²",09/05/2024,45.0,"8,6 tỷ",252,146,3,2,4,20.0,6.0
8694,4,10,~275 triệu/m²,03/05/2024,120.0,33 tỷ,252,53,10,10,7,20.0,8.5
8695,5,24,"~225,71 triệu/m²",12/05/2024,70.0,"15,8 tỷ",252,294,5,4,4,12.181061122472167,6.0
8696,3,26,,12/05/2024,97.5,Thỏa thuận,133,114,4,4,5,40.0,6.5
8697,5,27,"~119,41 triệu/m²",12/05/2024,85.0,"10,15 tỷ",252,294,6,3,5,12.181061122472167,5.0
8698,5,4,"~203,23 triệu/m²",10/05/2024,31.0,"6,3 tỷ",252,146,4,3,6,3.0,6.78865638058502
8700,5,12,~180 triệu/m²,12/05/2024,75.0,"13,5 tỷ",252,294,4,6,4,12.181061122472167,6.78865638058502
8702,4,10,"~193,82 triệu/m²",12/05/2024,178.0,"34,5 tỷ",178,392,4,5,8,15.0,6.5
8703,5,7,"~263,33 triệu/m²",12/05/2024,60.0,"15,8 tỷ",252,146,5,5,4,8.0,5.8
8704,4,10,~225 triệu/m²,10/05/2024,80.0,18 tỷ,252,392,4,5,5,12.0,6.78865638058502
8706,5,7,~240 triệu/m²,11/05/2024,75.0,18 tỷ,252,294,4,5,6,12.0,6.0
8707,5,7,~200 triệu/m²,10/05/2024,100.0,20 tỷ,252,294,4,5,5,12.0,6.0
8708,5,7,,07/05/2024,39.0,Thỏa thuận,252,294,4,5,5,6.0,4.2
8709,4,1,"~212,12 triệu/m²",12/05/2024,33.0,7 tỷ,252,294,3,3,4,10.0,4.3
8710,5,10,"~226,67 triệu/m²",05/05/2024,75.0,17 tỷ,252,392,4,5,7,12.0,5.5
8711,4,7,,06/05/2024,75.0,Thỏa thuận,252,294,1,1,1,20.0,4.5
8712,5,7,,12/05/2024,52.0,Thỏa thuận,252,294,6,5,5,12.0,4.2
8713,5,12,"~80,36 triệu/m²",12/05/2024,56.0,"4,5 tỷ",252,392,6,6,4,12.181061122472167,5.0
8714,3,8,"~142,86 triệu/m²",12/05/2024,126.0,18 tỷ,133,114,5,4,3,12.181061122472167,6.78865638058502
8715,5,12,"~98,33 triệu/m²",12/05/2024,30.0,"2,95 tỷ",269,42,6,6,5,2.0,6.78865638058502
8716,3,12,"~106,67 triệu/m²",12/05/2024,30.0,"3,2 tỷ",269,146,2,3,5,12.181061122472167,6.78865638058502
8717,5,12,"~253,66 triệu/m²",05/05/2024,82.0,"20,8 tỷ",252,294,6,6,8,5.0,4.68
8718,5,20,"~122,37 triệu/m²",04/05/2024,38.0,"4,65 tỷ",252,294,4,3,4,2.0,3.6
8719,5,12,~244 triệu/m²,05/05/2024,75.0,"18,3 tỷ",253,294,5,5,6,12.0,5.0
8720,3,24,"~281,25 triệu/m²",12/05/2024,320.0,90 tỷ,252,294,22,17,7,3.0,22.0
8721,5,7,"~203,12 triệu/m²",12/05/2024,64.0,13 tỷ,139,146,6,6,5,12.181061122472167,6.78865638058502
8722,3,5,"~168,87 triệu/m²",04/05/2024,151.0,"25,5 tỷ",139,146,6,6,4,12.181061122472167,8.5
8723,3,5,"~177,78 triệu/m²",05/05/2024,67.5,12 tỷ,178,146,6,6,5,12.181061122472167,6.78865638058502
8724,3,11,"~127,78 triệu/m²",12/05/2024,180.0,23 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
8725,3,11,,12/05/2024,180.0,Thỏa thuận,133,146,6,6,4,12.181061122472167,6.78865638058502
8726,3,11,,10/05/2024,40.0,Thỏa thuận,252,294,5,5,5,12.0,4.0
8727,5,21,"~135,94 triệu/m²",12/05/2024,32.0,"4,35 tỷ",252,294,3,3,4,12.181061122472167,5.5
8728,5,21,,12/05/2024,45.0,Thỏa thuận,252,294,4,3,4,3.0,4.0
8729,3,11,"~193,33 triệu/m²",08/05/2024,75.0,"14,5 tỷ",252,42,6,6,5,12.181061122472167,6.78865638058502
8730,3,11,"~261,11 triệu/m²",08/05/2024,180.0,47 tỷ,252,146,7,8,5,12.0,26.0
8731,4,11,"~210,91 triệu/m²",12/05/2024,55.0,"11,6 tỷ",182,269,4,4,4,15.0,7.0
8732,4,11,"~94,75 triệu/m²",12/05/2024,40.0,"3,79 tỷ",139,146,1,1,1,6.0,6.78865638058502
8733,3,11,"~243,42 triệu/m²",09/05/2024,76.0,"18,5 tỷ",178,146,5,3,4,12.181061122472167,4.5
8734,5,11,"~161,11 triệu/m²",08/05/2024,90.0,"14,5 tỷ",83,19,4,4,4,20.0,4.5
8736,5,14,"~125,33 triệu/m²",09/05/2024,150.0,"18,8 tỷ",197,0,30,31,7,12.181061122472167,8.0
8737,5,11,"~137,5 triệu/m²",09/05/2024,40.0,"5,5 tỷ",91,139,4,4,4,2.8,5.0
8738,3,14,~200 triệu/m²,12/05/2024,130.0,26 tỷ,252,146,5,6,4,10.0,6.78865638058502
8739,4,11,~215 triệu/m²,12/05/2024,40.0,"8,6 tỷ",78,18,4,3,3,12.0,4.0
8741,4,10,"~171,88 triệu/m²",14/05/2024,64.0,11 tỷ,139,146,2,2,3,12.181061122472167,6.78865638058502
8742,5,12,"~89,11 triệu/m²",09/05/2024,56.0,"4,99 tỷ",252,294,6,6,5,12.181061122472167,4.3
8743,3,11,"~177,78 triệu/m²",06/05/2024,180.0,32 tỷ,252,294,6,6,4,12.181061122472167,9.0
8744,3,14,,06/05/2024,100.0,Thỏa thuận,253,146,6,6,4,12.0,5.0
8745,5,12,"~118,18 triệu/m²",11/05/2024,33.0,"3,9 tỷ",252,146,3,4,5,12.181061122472167,6.78865638058502
8746,3,14,,06/05/2024,100.0,Thỏa thuận,252,294,6,6,5,12.181061122472167,5.0
8747,3,11,,06/05/2024,162.0,Thỏa thuận,252,146,6,6,4,12.181061122472167,6.78865638058502
8748,4,4,"~76,8 tỷ",06/05/2024,160.0,480 triệu/m²,252,114,10,10,8,40.0,8.0
8749,5,21,,07/05/2024,55.0,Thỏa thuận,252,294,4,3,4,8.0,4.5
8750,5,7,"~133,9 triệu/m²",08/05/2024,59.0,"7,9 tỷ",252,294,5,5,5,12.181061122472167,6.78865638058502
8751,5,11,"~167,5 triệu/m²",08/05/2024,40.0,"6,7 tỷ",252,146,6,6,5,12.181061122472167,5.3
8752,5,11,,08/05/2024,45.0,Thỏa thuận,139,146,6,6,5,5.0,6.78865638058502
8753,5,11,"~437,5 triệu/m²",08/05/2024,80.0,35 tỷ,252,294,12,6,9,36.0,5.0
8754,5,11,~150 triệu/m²,07/05/2024,40.0,6 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
8755,3,11,"~255,71 triệu/m²",07/05/2024,70.0,"17,9 tỷ",139,146,6,6,5,12.0,4.5
8757,5,24,"~214,29 triệu/m²",12/05/2024,56.0,12 tỷ,252,294,5,5,4,5.0,5.0
8758,5,12,"~84,21 triệu/m²",09/05/2024,57.0,"4,8 tỷ",252,146,4,3,3,3.0,6.0
8759,5,12,"~133,33 triệu/m²",07/05/2024,45.0,6 tỷ,251,392,4,5,5,5.0,4.0
8760,5,7,~192 triệu/m²,12/05/2024,50.0,"9,6 tỷ",252,294,6,4,5,4.0,3.3
8761,3,24,"~339,97 triệu/m²",07/05/2024,638.0,"216,9 tỷ",252,146,5,5,3,40.0,46.0
8762,5,12,"~121,21 triệu/m²",06/05/2024,33.0,4 tỷ,120,392,3,5,5,5.0,4.0
8764,5,12,"~134,58 triệu/m²",12/05/2024,36.0,"4,85 tỷ",253,146,4,4,4,4.0,6.78865638058502
8765,5,14,~240 triệu/m²,12/05/2024,75.0,18 tỷ,252,294,5,5,6,8.0,4.6
8766,4,24,"~611,11 triệu/m²",12/05/2024,270.0,165 tỷ,139,146,20,20,9,12.181061122472167,10.0
8767,5,9,"~241,67 triệu/m²",12/05/2024,60.0,"14,5 tỷ",252,294,4,4,4,8.0,4.1
8768,5,24,"~165,62 triệu/m²",12/05/2024,32.0,"5,3 tỷ",252,146,4,4,5,2.0,4.0
8769,5,1,"~185,94 triệu/m²",09/05/2024,32.0,"5,95 tỷ",252,294,5,5,4,3.0,3.5
8770,3,13,"~14,39 tỷ",12/05/2024,351.0,41 triệu/m²,252,280,6,6,3,11.5,14.0
8771,3,14,"~222,22 triệu/m²",12/05/2024,180.0,40 tỷ,252,146,4,4,4,16.0,10.0
8772,4,4,,12/05/2024,302.0,Thỏa thuận,139,146,6,6,9,12.181061122472167,6.78865638058502
8773,4,7,"~676,47 triệu/m²",12/05/2024,170.0,115 tỷ,252,146,6,6,4,12.181061122472167,6.78865638058502
8774,5,24,"~231,58 triệu/m²",09/05/2024,95.0,22 tỷ,252,224,8,8,6,2.8,7.0
8775,4,24,"~584,62 triệu/m²",11/05/2024,65.0,38 tỷ,252,146,5,6,6,40.0,6.0
8776,4,7,"~442,39 triệu/m²",11/05/2024,118.9,"52,6 tỷ",252,146,4,4,4,30.0,6.0
8777,4,11,"~367,65 triệu/m²",09/05/2024,68.0,25 tỷ,178,146,6,6,5,12.181061122472167,4.5
8778,5,12,"~119,56 triệu/m²",12/05/2024,46.0,"5,5 tỷ",178,392,4,5,5,3.0,4.0
8779,5,24,"~263,16 triệu/m²",11/05/2024,190.0,50 tỷ,252,146,30,30,7,5.0,15.0
8780,5,27,~155 triệu/m²,12/05/2024,30.0,"4,65 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
8781,3,14,"~252,63 triệu/m²",12/05/2024,285.0,72 tỷ,139,146,6,6,4,25.0,6.78865638058502
8782,5,24,~200 triệu/m²,07/05/2024,50.0,10 tỷ,252,146,4,4,5,2.5,5.0
8783,5,24,"~154,76 triệu/m²",05/05/2024,42.0,"6,5 tỷ",139,146,4,4,5,2.0,6.0
8784,5,24,"~240,66 triệu/m²",04/05/2024,91.0,"21,9 tỷ",256,63,20,6,7,12.181061122472167,6.0
8785,5,10,"~193,5 triệu/m²",09/05/2024,80.0,"15,48 tỷ",252,392,18,18,7,12.181061122472167,9.0
8786,5,24,"~132,46 triệu/m²",05/05/2024,57.0,"7,55 tỷ",139,146,4,4,4,5.0,5.0
8787,3,14,"~131,76 triệu/m²",12/05/2024,85.0,"11,2 tỷ",252,80,5,5,5,12.181061122472167,6.78865638058502
8788,5,14,"~129,31 triệu/m²",12/05/2024,58.0,"7,5 tỷ",253,146,3,3,3,12.181061122472167,5.4
8790,5,7,"~181,25 triệu/m²",09/05/2024,32.0,"5,8 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
8792,3,11,,12/05/2024,125.5,Thỏa thuận,178,146,6,6,4,12.181061122472167,6.78865638058502
8793,3,11,"~214,71 triệu/m²",11/05/2024,51.0,"10,95 tỷ",252,80,6,6,4,12.181061122472167,7.0
8795,5,11,"~171,05 triệu/m²",12/05/2024,38.0,"6,5 tỷ",252,146,4,4,5,5.0,4.2
8796,3,11,,12/05/2024,212.0,Thỏa thuận,139,146,6,6,4,12.181061122472167,6.78865638058502
8797,5,7,"~166,67 triệu/m²",12/05/2024,39.0,"6,5 tỷ",252,294,3,3,4,2.0,4.3
8799,5,10,"~110,64 triệu/m²",12/05/2024,47.0,"5,2 tỷ",252,392,3,4,5,2.0,5.0
8800,5,7,"~162,5 triệu/m²",12/05/2024,40.0,"6,5 tỷ",252,294,5,4,4,4.0,3.0
8802,4,10,"~204,54 triệu/m²",18/04/2024,176.0,36 tỷ,252,294,6,6,8,50.0,7.0
8803,5,21,"~265,91 triệu/m²",12/05/2024,44.0,"11,7 tỷ",252,294,3,3,4,4.0,6.8
8804,5,7,"~143,1 triệu/m²",12/05/2024,29.0,"4,15 tỷ",252,294,4,3,4,1.5,3.2
8805,4,21,"~284,31 triệu/m²",12/05/2024,51.0,"14,5 tỷ",252,294,4,4,4,5.0,3.5
8806,3,12,"~249,31 triệu/m²",06/05/2024,361.0,90 tỷ,252,146,5,5,4,18.0,14.0
8807,4,10,"~172,45 triệu/m²",12/05/2024,98.0,"16,9 tỷ",253,294,4,3,3,6.0,4.5
8808,5,10,~225 triệu/m²,12/05/2024,60.0,"13,5 tỷ",252,392,4,4,5,4.0,4.3
8809,5,10,"~221,67 triệu/m²",12/05/2024,60.0,"13,3 tỷ",252,392,6,4,6,5.0,5.0
8810,5,7,"~217,07 triệu/m²",12/05/2024,41.0,"8,9 tỷ",252,294,4,4,6,3.0,3.8
8811,5,10,"~227,69 triệu/m²",12/05/2024,65.0,"14,8 tỷ",252,392,20,20,7,3.0,5.3
8812,5,7,"~221,15 triệu/m²",12/05/2024,52.0,"11,5 tỷ",252,294,7,8,8,12.181061122472167,3.7
8813,4,7,~260 triệu/m²,09/05/2024,70.0,"18,2 tỷ",252,42,3,6,3,12.181061122472167,4.5
8814,4,10,"~222,64 triệu/m²",12/05/2024,53.0,"11,8 tỷ",252,392,4,4,5,6.0,3.8
8815,3,11,"~202,78 triệu/m²",12/05/2024,54.0,"10,95 tỷ",252,294,4,3,4,12.181061122472167,6.78865638058502
8816,5,7,"~157,69 triệu/m²",12/05/2024,52.0,"8,2 tỷ",178,146,6,6,4,12.181061122472167,4.1
8817,5,11,"~142,62 triệu/m²",07/05/2024,61.0,"8,7 tỷ",252,294,4,3,3,12.181061122472167,6.78865638058502
8818,5,7,"~219,36 triệu/m²",12/05/2024,31.0,"6,8 tỷ",139,294,3,3,3,3.0,3.4
8819,5,7,"~188,33 triệu/m²",12/05/2024,30.0,"5,65 tỷ",252,294,3,4,5,3.0,4.5
8820,5,24,"~183,33 triệu/m²",07/05/2024,30.0,"5,5 tỷ",252,146,4,4,5,2.0,4.0
8821,5,11,"~242,86 triệu/m²",08/05/2024,35.0,"8,5 tỷ",139,146,7,4,5,10.0,5.0
8822,4,24,"~574,47 triệu/m²",07/05/2024,47.0,27 tỷ,252,146,6,7,7,30.0,5.0
8823,5,7,"~188,89 triệu/m²",12/05/2024,180.0,34 tỷ,252,294,6,5,3,8.0,12.0
8825,5,24,~135 tỷ,07/05/2024,500.0,270 triệu/m²,252,146,8,8,5,8.0,20.0
8826,5,27,"~166,67 triệu/m²",12/05/2024,42.0,7 tỷ,252,42,3,4,5,20.0,5.2
8827,5,10,"~108,54 triệu/m²",12/05/2024,82.0,"8,9 tỷ",252,53,1,1,1,3.2,4.7
8828,5,27,"~236,25 triệu/m²",12/05/2024,80.0,"18,9 tỷ",252,294,6,6,6,20.0,5.0
8829,5,21,"~129,63 triệu/m²",12/05/2024,54.0,7 tỷ,252,294,3,4,5,12.181061122472167,3.5
8830,3,11,,12/05/2024,158.0,Thỏa thuận,252,146,5,5,4,17.0,10.0
8831,5,11,"~57,74 triệu/m²",12/05/2024,36.2,"2,09 tỷ",252,42,3,3,3,3.0,4.1
8832,5,12,"~112,82 triệu/m²",12/05/2024,39.0,"4,4 tỷ",139,146,4,6,4,12.181061122472167,6.78865638058502
8833,5,21,~198 triệu/m²,12/05/2024,50.0,"9,9 tỷ",200,146,12,6,4,12.181061122472167,6.78865638058502
8834,5,24,"~181,16 triệu/m²",12/05/2024,69.0,"12,5 tỷ",252,294,5,4,6,4.0,5.0
8835,5,27,"~291,04 triệu/m²",12/05/2024,67.0,"19,5 tỷ",252,294,16,5,6,12.181061122472167,5.0
8836,5,11,"~290,7 triệu/m²",12/05/2024,86.0,25 tỷ,252,294,6,6,6,6.0,7.0
8838,3,11,,12/05/2024,108.0,Thỏa thuận,252,80,5,5,4,13.5,7.0
8839,5,10,"~279,17 triệu/m²",12/05/2024,120.0,"33,5 tỷ",252,392,8,8,8,10.0,8.5
8840,4,10,~476 triệu/m²,12/05/2024,50.0,"23,8 tỷ",253,42,5,5,6,12.181061122472167,5.0
8841,5,4,~240 triệu/m²,12/05/2024,75.0,18 tỷ,252,42,6,6,5,12.181061122472167,5.0
8842,5,27,"~198,82 triệu/m²",06/05/2024,85.0,"16,9 tỷ",252,42,5,5,4,4.5,5.2
8843,4,2,"~404,76 triệu/m²",16/04/2024,42.0,17 tỷ,252,42,7,4,5,12.0,3.6
8844,3,11,"~125,46 triệu/m²",12/05/2024,55.0,"6,9 tỷ",252,294,5,5,5,13.0,4.0
8846,5,2,"~218,75 triệu/m²",12/05/2024,80.0,"17,5 tỷ",252,294,8,8,7,5.0,5.0
8848,3,5,"~214,29 triệu/m²",12/05/2024,70.0,15 tỷ,139,146,6,6,4,12.181061122472167,7.0
8849,3,5,"~162,25 triệu/m²",12/05/2024,151.0,"24,5 tỷ",139,27,6,6,4,12.181061122472167,6.78865638058502
8850,6,5,~200 triệu/m²,12/05/2024,95.0,19 tỷ,139,146,6,6,4,40.0,7.0
8851,4,10,"~231,25 triệu/m²",12/05/2024,80.0,"18,5 tỷ",253,146,8,6,5,15.0,3.6
8852,4,5,~200 triệu/m²,12/05/2024,95.0,19 tỷ,139,146,6,6,4,40.0,7.0
8853,5,24,"~311,32 triệu/m²",10/05/2024,106.0,33 tỷ,252,294,12,13,7,5.0,6.5
8854,5,27,~155 triệu/m²,12/05/2024,30.0,"4,65 tỷ",252,294,3,4,5,4.0,4.0
8855,2,8,~30 triệu/m²,12/05/2024,300.0,9 tỷ,133,146,6,6,4,12.181061122472167,6.78865638058502
8856,5,27,"~206,06 triệu/m²",12/05/2024,33.0,"6,8 tỷ",252,42,3,3,6,12.181061122472167,5.8
8857,5,11,"~209,38 triệu/m²",12/05/2024,32.0,"6,7 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
8858,5,14,"~265,96 triệu/m²",12/05/2024,47.0,"12,5 tỷ",252,294,12,12,7,3.0,4.0
8859,4,11,~260 triệu/m²,04/05/2024,75.0,"19,5 tỷ",252,294,6,7,4,19.0,5.0
8860,5,27,"~205,56 triệu/m²",12/05/2024,27.0,"5,55 tỷ",252,42,3,4,5,12.181061122472167,6.78865638058502
8861,5,11,"~73,53 triệu/m²",11/05/2024,34.0,"2,5 tỷ",252,294,3,3,3,12.181061122472167,6.78865638058502
8862,5,2,"~132,25 triệu/m²",12/05/2024,40.0,"5,29 tỷ",252,294,3,3,3,3.0,4.0
8863,5,9,"~193,06 triệu/m²",12/05/2024,36.0,"6,95 tỷ",139,146,3,3,4,3.0,4.0
8864,5,27,"~163,08 triệu/m²",08/05/2024,65.0,"10,6 tỷ",252,294,4,6,6,6.0,4.0
8867,5,4,"~157,58 triệu/m²",10/05/2024,33.0,"5,2 tỷ",252,42,4,3,4,2.0,3.2
8868,3,12,"~266,67 triệu/m²",06/05/2024,210.0,56 tỷ,178,146,4,4,4,20.0,8.0
8869,5,21,"~162,22 triệu/m²",12/05/2024,45.0,"7,3 tỷ",252,294,6,6,6,12.181061122472167,5.0
8870,5,4,"~161,29 triệu/m²",12/05/2024,62.0,10 tỷ,178,146,6,6,6,12.181061122472167,10.0
8872,5,14,"~146,76 triệu/m²",12/05/2024,34.0,"4,99 tỷ",252,294,3,6,5,3.0,6.78865638058502
8873,3,24,"~281,25 triệu/m²",06/05/2024,160.0,45 tỷ,252,114,6,6,4,12.181061122472167,7.5
8874,5,27,~200 triệu/m²,12/05/2024,50.0,10 tỷ,252,294,4,4,5,12.181061122472167,6.78865638058502
8875,5,4,"~280,77 triệu/m²",08/05/2024,52.0,"14,6 tỷ",252,294,6,6,7,12.181061122472167,6.78865638058502
8876,5,27,,08/05/2024,45.0,Thỏa thuận,252,294,9,9,5,4.0,4.5
8877,3,8,"~21,6 tỷ",12/05/2024,240.0,90 triệu/m²,139,146,6,6,4,12.181061122472167,6.78865638058502
8878,4,27,~250 triệu/m²,12/05/2024,90.0,"22,5 tỷ",252,392,4,4,4,10.0,6.2
8879,5,4,"~209,41 triệu/m²",12/05/2024,85.0,"17,8 tỷ",252,294,6,5,5,5.0,5.3
8880,5,11,"~77,27 triệu/m²",09/05/2024,33.0,"2,55 tỷ",252,42,3,3,4,12.181061122472167,3.7
8881,5,4,"~256,25 triệu/m²",12/05/2024,80.0,"20,5 tỷ",252,294,6,8,8,6.0,5.4
8882,5,4,"~196,97 triệu/m²",12/05/2024,33.0,"6,5 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
8883,4,1,"~285,71 triệu/m²",12/05/2024,77.0,22 tỷ,252,294,5,5,5,7.0,5.1
8884,4,27,"~182,61 triệu/m²",12/05/2024,115.0,21 tỷ,252,294,4,4,4,6.0,6.5
8885,3,16,,12/05/2024,300.0,Thỏa thuận,253,146,4,4,4,12.181061122472167,5.0
8886,3,8,"~42,52 tỷ",12/05/2024,243.0,175 triệu/m²,251,146,6,6,4,12.181061122472167,6.78865638058502
8887,5,27,~200 triệu/m²,12/05/2024,50.0,10 tỷ,252,294,4,4,5,12.181061122472167,6.78865638058502
8888,5,14,"~215,11 triệu/m²",10/05/2024,45.0,"9,68 tỷ",64,149,11,11,7,4.5,5.4
8889,5,4,"~159,09 triệu/m²",06/05/2024,110.0,"17,5 tỷ",252,294,6,6,6,12.181061122472167,5.0
8890,5,7,"~214,29 triệu/m²",12/05/2024,42.0,9 tỷ,252,294,6,5,6,12.181061122472167,6.78865638058502
8891,3,8,"~151,85 triệu/m²",12/05/2024,135.0,"20,5 tỷ",252,146,6,6,4,12.181061122472167,6.78865638058502
8892,3,8,~50 tỷ,12/05/2024,400.0,125 triệu/m²,139,146,6,6,3,12.181061122472167,6.78865638058502
8893,5,20,"~78,05 triệu/m²",12/05/2024,41.0,"3,2 tỷ",217,8,4,3,5,3.0,5.0
8894,5,24,"~219,23 triệu/m²",05/05/2024,52.0,"11,4 tỷ",252,42,6,6,4,4.5,6.78865638058502
8895,4,11,"~215,91 triệu/m²",12/05/2024,220.0,"47,5 tỷ",139,146,6,6,4,12.181061122472167,6.78865638058502
8896,5,12,"~116,67 triệu/m²",12/05/2024,33.0,"3,85 tỷ",252,53,3,4,5,12.181061122472167,6.78865638058502
8897,4,12,~200 triệu/m²,12/05/2024,63.0,"12,6 tỷ",252,294,5,5,6,12.181061122472167,6.78865638058502
8898,5,12,~126 triệu/m²,12/05/2024,30.0,"3,78 tỷ",252,294,3,4,5,12.181061122472167,6.78865638058502
8899,5,11,~72 triệu/m²,06/05/2024,50.0,"3,6 tỷ",252,42,1,1,4,2.0,5.0
8900,5,20,"~51,39 triệu/m²",12/05/2024,36.0,"1,85 tỷ",253,146,3,3,4,3.0,3.5
8901,5,20,"~278,3 triệu/m²",12/05/2024,106.0,"29,5 tỷ",252,42,5,3,5,13.0,6.8
8902,5,4,~292 triệu/m²,06/05/2024,50.0,"14,6 tỷ",252,146,5,6,7,12.181061122472167,4.1
8903,5,12,~199 triệu/m²,09/05/2024,100.0,"19,9 tỷ",139,146,6,6,4,12.181061122472167,5.3
8904,5,12,"~180,41 triệu/m²",11/05/2024,48.5,"8,75 tỷ",251,146,4,4,4,7.0,3.8
8905,5,12,"~236,84 triệu/m²",10/05/2024,38.0,9 tỷ,253,167,4,6,7,5.0,5.1
8906,5,7,"~211,48 triệu/m²",12/05/2024,61.0,"12,9 tỷ",252,294,11,11,7,7.0,7.0
8908,3,8,"~38,88 tỷ",12/05/2024,243.0,160 triệu/m²,139,146,6,6,4,12.181061122472167,6.78865638058502
8909,4,24,"~269,23 triệu/m²",12/05/2024,39.0,"10,5 tỷ",252,42,3,4,4,12.181061122472167,4.5
8910,5,4,~370 triệu/m²,12/05/2024,50.0,"18,5 tỷ",252,146,6,5,6,12.181061122472167,6.78865638058502
8911,5,1,"~184,62 triệu/m²",12/05/2024,52.0,"9,6 tỷ",252,294,5,5,5,12.181061122472167,6.78865638058502
8912,5,1,"~206,52 triệu/m²",12/05/2024,46.0,"9,5 tỷ",252,294,3,6,5,6.0,6.78865638058502
8913,4,7,"~323,31 triệu/m²",29/04/2024,133.0,43 tỷ,253,146,6,6,4,40.0,9.0
8914,5,1,"~233,33 triệu/m²",12/05/2024,42.0,"9,8 tỷ",252,294,4,5,5,12.181061122472167,6.78865638058502
8916,5,1,~190 triệu/m²,12/05/2024,50.0,"9,5 tỷ",252,294,4,4,5,12.181061122472167,6.78865638058502
8917,3,11,"~140,62 triệu/m²",12/05/2024,160.0,"22,5 tỷ",252,42,6,5,4,13.5,8.0
8919,5,1,~195 triệu/m²,12/05/2024,40.0,"7,8 tỷ",69,294,4,4,5,12.181061122472167,6.78865638058502
8920,5,24,"~209,52 triệu/m²",12/05/2024,42.0,"8,8 tỷ",252,146,3,6,6,12.181061122472167,4.5
8921,5,1,"~211,11 triệu/m²",12/05/2024,45.0,"9,5 tỷ",178,42,6,6,5,12.181061122472167,5.5
8922,5,1,~240 triệu/m²,12/05/2024,45.0,"10,8 tỷ",252,294,4,6,5,12.181061122472167,6.78865638058502
8923,5,24,~210 triệu/m²,12/05/2024,50.0,"10,5 tỷ",252,294,6,6,7,12.181061122472167,4.8
8924,5,12,,12/05/2024,35.0,Thỏa thuận,252,294,3,4,5,12.181061122472167,6.78865638058502
8925,5,11,~290 triệu/m²,11/05/2024,80.0,"23,2 tỷ",252,294,21,6,7,12.181061122472167,6.3
8926,5,24,"~197,76 triệu/m²",12/05/2024,50.0,"9,89 tỷ",252,294,5,6,4,12.181061122472167,5.6
8927,5,2,~150 triệu/m²,12/05/2024,40.0,6 tỷ,252,42,3,4,5,2.5,3.5
8928,5,10,"~116,67 triệu/m²",06/05/2024,30.0,"3,5 tỷ",253,146,3,6,5,12.181061122472167,6.78865638058502
8929,5,2,"~155,56 triệu/m²",12/05/2024,54.0,"8,4 tỷ",252,42,4,4,5,2.5,4.8
8930,5,4,"~157,14 triệu/m²",09/05/2024,35.0,"5,5 tỷ",252,42,3,4,5,12.181061122472167,6.78865638058502
8931,5,2,"~163,64 triệu/m²",12/05/2024,55.0,9 tỷ,252,42,5,5,6,3.0,4.2
8932,5,4,"~136,84 triệu/m²",09/05/2024,95.0,13 tỷ,252,294,6,6,5,12.181061122472167,4.6
8933,5,2,~120 triệu/m²,12/05/2024,50.0,6 tỷ,139,146,6,6,4,12.181061122472167,6.2
8934,3,24,"~314,39 triệu/m²",12/05/2024,132.0,"41,5 tỷ",253,146,6,6,4,12.181061122472167,6.0
8935,5,11,"~176,92 triệu/m²",11/05/2024,52.0,"9,2 tỷ",139,146,5,5,6,10.0,6.78865638058502
8936,5,2,,12/05/2024,84.0,Thỏa thuận,252,42,3,3,3,5.0,4.6
8937,5,11,"~161,29 triệu/m²",12/05/2024,31.0,5 tỷ,178,146,3,4,5,12.181061122472167,4.1
8938,5,27,"~217,14 triệu/m²",06/05/2024,105.0,"22,8 tỷ",252,294,28,29,8,4.0,9.0
8939,4,11,~250 triệu/m²,11/05/2024,40.0,10 tỷ,252,294,4,5,5,12.0,4.0
8940,5,8,"~91,67 triệu/m²",06/05/2024,30.0,"2,75 tỷ",252,42,3,4,5,2.2,7.0
8941,5,1,"~103,12 triệu/m²",12/05/2024,32.0,"3,3 tỷ",252,146,3,4,4,12.181061122472167,6.78865638058502
8942,5,4,"~256,41 triệu/m²",12/05/2024,39.0,10 tỷ,252,146,5,5,6,12.181061122472167,4.4
8943,5,21,~175 triệu/m²,12/05/2024,60.0,"10,5 tỷ",252,146,4,2,2,3.0,5.4
8944,5,4,"~163,16 triệu/m²",07/05/2024,38.0,"6,2 tỷ",252,294,6,4,5,12.181061122472167,6.78865638058502
